dataset_name,model_type,batch_size,hidden_channels,num_layers,learning_rate,epochs,name,training_time,computation_time,peak_memory,throughput,computation_throughput
PPI,std_concat,4,32,7,0.0001,10,,3.268712043762207,1.7624247074127197,4632.298496,3.059308946801642,5.6740012540338425
PPI,alternative_sum,4,32,7,0.0001,10,,3.303541421890259,1.748014211654663,2280.019456,3.0270545220765186,5.720777287350565
PPI,std_concat,4,64,7,0.0001,10,,3.4843084812164307,2.0684475898742676,4822.013952,2.870009947141314,4.834543572171369
PPI,alternative_sum,4,64,7,0.0001,10,,3.2162914276123047,1.7678403854370117,2555.971072,3.1091709893415205,5.656619275347073
PPI,std_concat,4,128,7,0.0001,10,,4.002148628234863,2.5575928688049316,6464.41984,2.4986578283102077,3.909926447625978
PPI,alternative_sum,4,128,7,0.0001,10,,3.3208138942718506,1.7746124267578125,2371.94752,3.0113099735125877,5.635033232732306
PPI,std_concat,8,32,7,0.0001,10,,4.220925331115723,1.8314108848571777,7323.565056,2.3691487566203135,5.460271139963138
PPI,alternative_sum,8,32,7,0.0001,10,,4.191988945007324,1.736086130142212,3951.981056,2.3855024741680295,5.760082882051968
PPI,std_concat,8,64,7,0.0001,10,,4.633755445480347,2.0947861671447754,8354.605568,2.1580767732906057,4.773756938461241
PPI,alternative_sum,8,64,7,0.0001,10,,4.063678979873657,1.7486963272094727,3927.756288,2.460824304657773,5.718545778590247
PPI,std_concat,8,128,7,0.0001,10,,5.421785831451416,2.792665719985962,10470.98624,1.8444107367706541,3.5808080890004508
PPI,alternative_sum,8,128,7,0.0001,10,,4.081894397735596,1.7712857723236084,3939.979264,2.4498428978337694,5.645616396998322
PPI,std_concat,16,32,7,0.0001,10,,6.3825154304504395,1.8212299346923828,12394.933248,1.566780387602488,5.490794879609236
PPI,alternative_sum,16,32,7,0.0001,10,,6.483902215957642,1.7139601707458496,7329.975808,1.5422811243804433,5.834441296059047
PPI,std_concat,16,64,7,0.0001,10,,6.683473348617554,2.087165594100952,14654.152704,1.4962280057671593,4.791186683157024
PPI,alternative_sum,16,64,7,0.0001,10,,6.263251543045044,1.7267358303070068,7192.098304,1.5966147824773835,5.7912738153015795
PPI,std_concat,16,128,7,0.0001,10,,7.148646116256714,2.567120313644409,17963.91168,1.3988662800441374,3.8954153986664974
PPI,alternative_sum,16,128,7,0.0001,10,,6.3407368659973145,1.7387666702270508,7229.469696,1.577103767485726,5.751202948176011
MD17,std_concat,64,32,7,0.0001,10,aspirin,311.6745207309723,283.55178689956665,302.797824,0.03208475295493175,0.03526692640290775
MD17,alternative_sum,64,32,7,0.0001,10,aspirin,355.3999421596527,328.0930685997009,176.442368,0.02813731465242558,0.03047915654750018
MD17,std_concat,64,64,7,0.0001,10,aspirin,312.44991970062256,284.3823962211609,346.688512,0.03200512904462134,0.03516392059733232
MD17,alternative_sum,64,64,7,0.0001,10,aspirin,350.95561933517456,323.5919711589813,179.084288,0.028493631243013833,0.030903115315821548
MD17,std_concat,64,128,7,0.0001,10,aspirin,306.23612332344055,278.5079629421234,434.49344,0.03265454085388286,0.03590561610648847
MD17,alternative_sum,64,128,7,0.0001,10,aspirin,348.7132480144501,321.82115268707275,184.220672,0.028676857151081387,0.03107315947539234
MD17,std_concat,128,32,7,0.0001,10,aspirin,167.22261548042297,151.2251706123352,584.4224,0.05980052381832717,0.06612655789713036
MD17,alternative_sum,128,32,7,0.0001,10,aspirin,192.378990650177,174.24141669273376,333.438976,0.05198072807328558,0.057391636212614776
MD17,std_concat,128,64,7,0.0001,10,aspirin,167.4618706703186,151.74801564216614,672.827392,0.059715085947456975,0.06589872004376514
MD17,alternative_sum,128,64,7,0.0001,10,aspirin,193.06153011322021,174.66621589660645,339.249152,0.051796958172534616,0.057252056149882435
MD17,std_concat,128,128,7,0.0001,10,aspirin,175.05970001220703,159.27608609199524,847.977984,0.05712336990925206,0.06278406410755326
MD17,alternative_sum,128,128,7,0.0001,10,aspirin,193.05128288269043,174.81203293800354,348.303872,0.05179970757343582,0.057204300138460513
MD17,std_concat,256,32,7,0.0001,10,aspirin,112.61001825332642,97.91527652740479,1150.194688,0.08880204581358024,0.10212910951848432
MD17,alternative_sum,256,32,7,0.0001,10,aspirin,117.9785099029541,103.59003782272339,649.665024,0.08476119937627392,0.09653437927219688
MD17,std_concat,256,64,7,0.0001,10,aspirin,125.27729916572571,110.21220064163208,1323.973632,0.0798229213639998,0.09073405613699861
MD17,alternative_sum,256,64,7,0.0001,10,aspirin,119.04775595664978,104.75227499008179,659.43808,0.08399990339709901,0.09546332049539569
MD17,std_concat,256,128,7,0.0001,10,aspirin,158.7802574634552,145.2686562538147,1668.063232,0.06298012208666179,0.0688379741224281
MD17,alternative_sum,256,128,7,0.0001,10,aspirin,120.79457211494446,106.584956407547,676.100608,0.08278517672536066,0.09382187071281596
MD17,std_concat,512,32,7,0.0001,10,aspirin,117.30300068855286,102.7392201423645,2273.036288,0.08524931111140673,0.09733381259993136
MD17,alternative_sum,512,32,7,0.0001,10,aspirin,116.58504128456116,101.33364367485046,1280.45824,0.085774297369694,0.0986839082988768
MD17,std_concat,512,64,7,0.0001,10,aspirin,136.35159420967102,122.43316912651062,2617.54368,0.07333980990807315,0.08167721273037509
MD17,alternative_sum,512,64,7,0.0001,10,aspirin,116.47122144699097,102.63903522491455,1292.469248,0.08585811907666184,0.09742881914358256
MD17,std_concat,512,128,7,0.0001,10,aspirin,169.08890867233276,156.62618207931519,3306.166272,0.05914048460374417,0.06384628589705404
MD17,alternative_sum,512,128,7,0.0001,10,aspirin,117.89201211929321,104.46862125396729,1323.996672,0.08482338896617649,0.09572252299271386
MD17,std_concat,1024,32,7,0.0001,10,aspirin,127.55176544189453,115.37426137924194,4521.40544,0.07839954206322171,0.08667444437307742
MD17,alternative_sum,1024,32,7,0.0001,10,aspirin,116.27964305877686,103.7287244796753,2531.244032,0.0859995759958191,0.09640531154858084
MD17,std_concat,1024,64,7,0.0001,10,aspirin,144.89116144180298,132.51844215393066,5208.157184,0.06901732238523467,0.07546119496623879
MD17,alternative_sum,1024,64,7,0.0001,10,aspirin,117.1585419178009,104.57785391807556,2561.465856,0.08535442517726156,0.09562253981453686
MD17,std_concat,1024,128,7,0.0001,10,aspirin,174.70011448860168,162.3173167705536,6580.16512,0.05724094703242138,0.06160772121520263
MD17,alternative_sum,1024,128,7,0.0001,10,aspirin,118.88739323616028,106.42146372795105,2623.545344,0.08411320769844623,0.09396600694727666
MD17,std_concat,2048,32,7,0.0001,10,aspirin,128.67730903625488,115.75257921218872,9013.398528,0.07771377933604826,0.08639116353225071
MD17,alternative_sum,2048,32,7,0.0001,10,aspirin,117.22620129585266,103.84593868255615,5034.169344,0.08530516121359458,0.09629649581741208
MD17,std_concat,2048,64,7,0.0001,10,aspirin,145.3646204471588,131.83633947372437,10382.946816,0.06879252991022722,0.07585162057683685
MD17,alternative_sum,2048,64,7,0.0001,10,aspirin,117.78258514404297,104.498055934906,5095.402496,0.08490219490233158,0.09569556017605922
MD17,std_concat,2048,128,7,0.0001,10,aspirin,174.91849946975708,162.05724430084229,13123.237888,0.057169481960534264,0.06170659042823194
MD17,alternative_sum,2048,128,7,0.0001,10,aspirin,120.20939826965332,106.47870182991028,5218.921472,0.08318817117417086,0.09391549510036346
MD17,std_concat,64,32,7,0.0001,10,benzene,802.7363018989563,752.1203370094299,125.300224,0.012457391021614394,0.013295744720534823
MD17,alternative_sum,64,32,7,0.0001,10,benzene,921.4347846508026,880.2359530925751,77.879808,0.010852639998597095,0.011360590265447033
MD17,std_concat,64,64,7,0.0001,10,benzene,809.8031616210938,758.5684707164764,141.159936,0.01234867986929272,0.01318272560228464
MD17,alternative_sum,64,64,7,0.0001,10,benzene,912.2570474147797,870.964949131012,79.612416,0.010961822688395477,0.011481518297581667
MD17,std_concat,64,128,7,0.0001,10,benzene,804.156423330307,754.313759803772,174.386688,0.012435391560495567,0.013257082838580873
MD17,alternative_sum,64,128,7,0.0001,10,benzene,920.5249752998352,879.5207996368408,83.521024,0.0108633663054528,0.01136982775635216
MD17,std_concat,128,32,7,0.0001,10,benzene,443.08043026924133,405.68482398986816,229.203968,0.022569265796558474,0.024649677307746042
MD17,alternative_sum,128,32,7,0.0001,10,benzene,504.44845819473267,467.4451496601105,137.074688,0.019823630814111225,0.021392884292993984
MD17,std_concat,128,64,7,0.0001,10,benzene,444.3480136394501,407.08047819137573,261.705728,0.02250488286893555,0.024565167173894356
MD17,alternative_sum,128,64,7,0.0001,10,benzene,508.4844675064087,471.1091432571411,139.88864,0.01966628410311071,0.02122650375847576
MD17,std_concat,128,128,7,0.0001,10,benzene,439.8365738391876,402.55219292640686,327.950336,0.022735717297707455,0.024841499253310896
MD17,alternative_sum,128,128,7,0.0001,10,benzene,506.5874800682068,469.4419529438019,146.180096,0.01973992724544555,0.021301888204263514
MD17,std_concat,256,32,7,0.0001,10,benzene,217.12443375587463,195.14482855796814,440.805376,0.046056539225076666,0.05124399182850742
MD17,alternative_sum,256,32,7,0.0001,10,benzene,272.7220757007599,251.7205126285553,256.514048,0.03666736539132368,0.03972659953524024
MD17,std_concat,256,64,7,0.0001,10,benzene,217.5412323474884,195.3018445968628,504.3712,0.04596829709977256,0.051202793402395926
MD17,alternative_sum,256,64,7,0.0001,10,benzene,274.5991973876953,253.65458345413208,262.014976,0.03641671241260553,0.03942369132000441
MD17,std_concat,256,128,7,0.0001,10,benzene,221.2999668121338,197.70958471298218,636.008448,0.04518753501887875,0.050579237291490664
MD17,alternative_sum,256,128,7,0.0001,10,benzene,274.4105598926544,253.37079119682312,272.041984,0.03644174627941381,0.039467848494942795
MD17,std_concat,512,32,7,0.0001,10,benzene,140.90137839317322,113.07353115081787,862.828544,0.07097162649534809,0.08843802699202845
MD17,alternative_sum,512,32,7,0.0001,10,benzene,157.92007613182068,133.59150767326355,495.556608,0.06332317109353909,0.07485505758687802
MD17,std_concat,512,64,7,0.0001,10,benzene,148.74674487113953,124.15631604194641,995.313664,0.0672283619292851,0.08054362692769881
MD17,alternative_sum,512,64,7,0.0001,10,benzene,150.48052215576172,133.02649426460266,509.052928,0.06645378323215176,0.07517299508855
MD17,std_concat,512,128,7,0.0001,10,benzene,177.97620940208435,158.55746221542358,1250.691072,0.056187284994973524,0.06306861790215545
MD17,alternative_sum,512,128,7,0.0001,10,benzene,155.27975583076477,137.7746889591217,530.024448,0.06439989518594254,0.07258227237201051
MD17,std_concat,1024,32,7,0.0001,10,benzene,121.10959553718567,106.07844734191895,1706.072064,0.08256984061126342,0.0942698564183104
MD17,alternative_sum,1024,32,7,0.0001,10,benzene,117.83917570114136,101.98066282272339,976.574464,0.08486142185313286,0.0980578055016504
MD17,std_concat,1024,64,7,0.0001,10,benzene,139.11207938194275,124.31585168838501,1964.050432,0.07188448367984093,0.08044026456952885
MD17,alternative_sum,1024,64,7,0.0001,10,benzene,119.06701064109802,103.47006130218506,994.428928,0.0839863195200462,0.09664631366937078
MD17,std_concat,1024,128,7,0.0001,10,benzene,187.14461660385132,170.42942428588867,2475.50976,0.05343461212762562,0.05867531408910583
MD17,alternative_sum,1024,128,7,0.0001,10,benzene,122.25365495681763,106.98935556411743,1031.358464,0.0817971454802901,0.09346724211276439
MD17,std_concat,2048,32,7,0.0001,10,benzene,136.36701083183289,121.53680849075317,3382.319104,0.0733315186642314,0.08227960009959308
MD17,alternative_sum,2048,32,7,0.0001,10,benzene,124.49697232246399,109.65626239776611,1925.814272,0.08032323849690616,0.09119406207486894
MD17,std_concat,2048,64,7,0.0001,10,benzene,162.96025943756104,148.41842484474182,3895.789568,0.0613646543918982,0.0673770794324279
MD17,alternative_sum,2048,64,7,0.0001,10,benzene,126.57232666015625,111.25700902938843,1960.019968,0.07900621141973448,0.08988197765911997
MD17,std_concat,2048,128,7,0.0001,10,benzene,191.93690061569214,176.62867903709412,4916.512768,0.05210045576396284,0.056615947390400184
MD17,alternative_sum,2048,128,7,0.0001,10,benzene,130.22268104553223,114.44604134559631,2033.649664,0.07679153830739754,0.08737742155539208

